Folio,Line,Tokens_Count,Z_mean_index,Z_max_index,Thold_sec,Clock_Hz,Coherence_C_Star,Status
f14v,595,7,8.026,12.2036,3.6551,0.0416,0.5946,UNSTABLE
f14v,596,7,11.3794,32.7328,6.9147,0.0416,0.6086,UNSTABLE
f14v,597,8,8.6099,14.3949,4.019,0.0416,0.5589,UNSTABLE
f14v,598,8,7.8234,14.7055,4.5184,0.0416,0.3192,UNSTABLE
f14v,599,5,11.6874,22.4044,4.6081,0.0416,0.713,UNSTABLE
f14v,600,2,21.3151,35.4301,3.9957,0.0416,0.361,UNSTABLE
f15r,603,9,6.039,7.1992,2.8657,0.0416,0.5033,UNSTABLE
f15r,609,6,8.7946,20.1404,5.505,0.0416,0.662,UNSTABLE
f15r,610,5,8.6628,18.8197,5.2223,0.0416,0.6762,UNSTABLE
f15r,611,4,20.4575,52.5368,6.1733,0.0416,0.6336,UNSTABLE
f15r,612,5,7.5366,15.4092,4.9148,0.0416,0.4935,UNSTABLE
f15r,613,5,7.6759,12.96,4.0587,0.0416,0.5554,UNSTABLE
f15r,614,4,9.3909,16.0776,4.1155,0.0416,0.5505,UNSTABLE
f15r,615,4,9.6126,17.5689,4.3935,0.0416,0.7283,UNSTABLE
f15r,616,3,11.2405,14.5256,3.1064,0.0416,0.6643,UNSTABLE
f15r,617,5,9.336,18.8197,4.8457,0.0416,0.6976,UNSTABLE
f15r,618,4,18.551,44.2737,5.737,0.0416,0.4514,UNSTABLE
f15r,619,5,8.5622,12.96,3.6385,0.0416,0.7964,UNSTABLE
f15r,620,4,13.7177,35.7279,6.2608,0.0416,0.4304,UNSTABLE
f15r,621,5,13.0147,39.874,7.3648,0.0416,0.3958,UNSTABLE
f15r,622,7,7.8712,25.1162,7.6704,0.0416,0.588,UNSTABLE
f15r,623,4,11.1329,15.12,3.2648,0.0416,0.6418,UNSTABLE
f15v,626,9,6.039,7.1992,2.8657,0.0416,0.5033,UNSTABLE
f15v,633,5,8.4143,13.8692,3.9622,0.0416,0.564,UNSTABLE
f15v,634,6,7.3528,19.7358,6.4522,0.0416,0.4235,UNSTABLE
f15v,635,5,11.4126,18.7234,3.9437,0.0416,0.7657,UNSTABLE
f15v,636,5,10.4236,21.844,5.0376,0.0416,0.6863,UNSTABLE
f15v,637,6,4.0024,7.11,4.2703,0.0416,0.5378,UNSTABLE
f15v,638,6,6.7777,15.12,5.3626,0.0416,0.469,UNSTABLE
f15v,639,9,6.0747,17.1132,6.772,0.0416,0.413,UNSTABLE
f15v,640,7,4.1961,6.8213,3.9078,0.0416,0.7691,UNSTABLE
f15v,641,5,8.5244,15.6,4.3991,0.0416,0.5279,UNSTABLE
f15v,642,5,7.9644,21.844,6.593,0.0416,0.6188,UNSTABLE
f15v,643,5,5.3632,6.9346,3.1081,0.0416,0.864,UNSTABLE
f15v,644,4,6.5932,12.5048,4.5592,0.0416,0.7164,UNSTABLE
f16r,647,9,6.039,7.1992,2.8657,0.0416,0.5033,UNSTABLE
f16r,653,7,9.9677,18.2581,4.4032,0.0416,0.5276,UNSTABLE
f16r,654,7,12.5499,38.4413,7.3632,0.0416,0.3959,UNSTABLE
f16r,655,6,11.8238,28.9912,5.8941,0.0416,0.4447,UNSTABLE
f16r,656,2,13.3433,19.4866,3.5106,0.0416,0.4108,UNSTABLE
f16r,658,7,7.1782,12.5581,4.2055,0.0416,0.543,UNSTABLE
f16r,659,6,6.5552,10.7375,3.9375,0.0416,0.5663,UNSTABLE
f16r,660,7,6.9422,10.9832,3.8031,0.0416,0.7792,UNSTABLE
f16r,661,6,6.2121,8.9479,3.4625,0.0416,0.8166,UNSTABLE
f16r,662,2,9.4718,15.9436,4.0463,0.0416,0.7564,UNSTABLE
f16r,664,5,14.407,18.8334,3.1424,0.0416,0.659,UNSTABLE
f16r,665,6,10.8615,16.1062,3.5646,0.0416,0.8046,UNSTABLE
f16r,666,5,9.9938,13.2,3.175,0.0416,0.4543,UNSTABLE
f16r,667,4,12.3327,30.24,5.8943,0.0416,0.6447,UNSTABLE
f16v,670,9,6.039,7.1992,2.8657,0.0416,0.5033,UNSTABLE
f16v,676,5,10.9466,19.0702,4.1877,0.0416,0.5444,UNSTABLE
f16v,677,5,13.303,35.632,6.4387,0.0416,0.624,UNSTABLE
f16v,678,6,8.7701,14.22,3.8976,0.0416,0.37,UNSTABLE
f16v,679,5,8.5016,11.949,3.3786,0.0416,0.6269,UNSTABLE
f16v,680,6,6.2787,8.8875,3.4027,0.0416,0.6239,UNSTABLE
f16v,681,6,8.7277,14.8019,4.0769,0.0416,0.5538,UNSTABLE
f16v,683,5,12.362,18.491,3.5957,0.0416,0.4011,UNSTABLE
f16v,684,8,7.5932,25.0584,7.9329,0.0416,0.5818,UNSTABLE
f16v,685,8,7.8826,17.6466,5.3814,0.0416,0.668,UNSTABLE
f16v,686,7,9.661,18.3054,4.5547,0.0416,0.7167,UNSTABLE
f16v,687,3,10.4873,17.28,3.9608,0.0416,0.7641,UNSTABLE
f16v,688,4,5.0136,8.932,4.2826,0.0416,0.7368,UNSTABLE
f16v,689,2,10.9718,15.9436,3.4931,0.0416,0.6129,UNSTABLE
f17r,692,10,5.9019,7.1922,2.9294,0.0416,0.4924,UNSTABLE
f17r,699,9,8.6802,14.5698,4.0349,0.0416,0.5575,UNSTABLE
f17r,700,9,9.86,18.3191,4.4661,0.0416,0.5229,UNSTABLE
f17r,701,7,9.7469,24.7123,6.0947,0.0416,0.4366,UNSTABLE
f17r,703,8,10.4743,19.1418,4.3931,0.0416,0.7283,UNSTABLE
f17r,704,8,8.6165,24.3623,6.7967,0.0416,0.4122,UNSTABLE
f17r,705,4,16.3831,25.2993,3.7121,0.0416,0.7885,UNSTABLE
f17r,707,4,21.673,46.4463,5.1516,0.0416,0.48,UNSTABLE
f17r,708,4,8.9174,10.7531,2.8987,0.0416,0.6976,UNSTABLE
f17r,709,5,8.1481,13.8692,4.0917,0.0416,0.5525,UNSTABLE
f17r,710,6,4.9734,7.3356,3.5456,0.0416,0.6068,UNSTABLE
f17r,711,5,9.1117,18.491,4.8783,0.0416,0.6957,UNSTABLE
f17r,712,2,12.1718,15.9436,3.1487,0.0416,0.4581,UNSTABLE
f17r,714,2,7.743,8.4,2.6078,0.0416,0.7531,UNSTABLE
f17v,717,9,6.039,7.1992,2.8657,0.0416,0.5033,UNSTABLE
f17v,724,5,8.2339,12.1356,3.5429,0.0416,0.6071,UNSTABLE
f17v,725,6,8.7792,12.885,3.528,0.0416,0.6088,UNSTABLE
f17v,726,6,8.4579,14.22,4.0415,0.0416,0.5569,UNSTABLE
f17v,727,5,14.4387,40.5674,6.7539,0.0416,0.4136,UNSTABLE
f17v,728,6,7.6924,13.4269,4.1959,0.0416,0.5437,UNSTABLE
f17v,729,5,7.7307,18.491,5.7497,0.0416,0.6508,UNSTABLE
f17v,730,7,4.5062,8.6943,4.638,0.0416,0.511,UNSTABLE
f17v,731,6,6.4199,12.96,4.8527,0.0416,0.6972,UNSTABLE
f17v,732,5,6.6601,8.5606,3.0898,0.0416,0.8668,UNSTABLE
f17v,733,5,12.5062,20.8038,3.9988,0.0416,0.5607,UNSTABLE
f17v,734,4,13.0407,19.3557,3.5679,0.0416,0.8042,UNSTABLE
f17v,735,6,5.4458,12.527,5.5296,0.0416,0.4608,UNSTABLE
f17v,736,6,6.1995,8.9479,3.4695,0.0416,0.6157,UNSTABLE
f17v,737,6,9.3695,18.1263,4.6505,0.0416,0.5101,UNSTABLE
f17v,738,6,6.5923,11.7485,4.2841,0.0416,0.5367,UNSTABLE
f17v,739,5,12.2209,15.6029,3.0691,0.0416,0.6699,UNSTABLE
f17v,740,6,10.9746,28.7955,6.3073,0.0416,0.4287,UNSTABLE
f17v,741,7,5.0915,10.6781,5.0414,0.0416,0.4861,UNSTABLE
f17v,742,5,9.0467,18.491,4.9133,0.0416,0.4935,UNSTABLE
f17v,743,6,6.8041,13.204,4.6649,0.0416,0.5092,UNSTABLE
f17v,744,7,5.0636,12.5581,5.9617,0.0416,0.6419,UNSTABLE
f17v,745,7,7.9224,12.96,3.9324,0.0416,0.7668,UNSTABLE
f17v,746,4,15.2012,25.7241,4.0679,0.0416,0.5546,UNSTABLE
f18r,749,9,6.039,7.1992,2.8657,0.0416,0.5033,UNSTABLE
f18r,754,8,8.5271,13.2,3.7212,0.0416,0.5876,UNSTABLE
f18r,755,7,11.2985,19.1756,4.0797,0.0416,0.7535,UNSTABLE
f18r,756,6,17.4337,31.8889,4.397,0.0416,0.728,UNSTABLE
f18r,757,5,12.656,24.9646,4.7417,0.0416,0.5042,UNSTABLE
f18r,759,6,6.3371,8.9479,3.3942,0.0416,0.6249,UNSTABLE
f18r,760,8,5.8655,10.7962,4.4245,0.0416,0.526,UNSTABLE
f18r,761,5,7.7992,13.8692,4.2747,0.0416,0.7374,UNSTABLE
f18r,762,4,19.1506,45.0172,5.6507,0.0416,0.6552,UNSTABLE
f18r,763,4,11.7581,18.9745,3.8792,0.0416,0.5718,UNSTABLE
f18r,764,5,7.392,21.5728,7.0153,0.0416,0.6056,UNSTABLE
f18r,765,5,6.6346,11.9849,4.3423,0.0416,0.5321,UNSTABLE
f18r,766,5,9.0637,19.4356,5.1546,0.0416,0.6798,UNSTABLE
f18r,767,6,7.8977,15.1053,4.5976,0.0416,0.5137,UNSTABLE
f18r,768,2,14.2575,17.7151,2.9868,0.0416,0.4829,UNSTABLE
f18v,771,9,6.039,7.1992,2.8657,0.0416,0.5033,UNSTABLE
f18v,777,7,7.698,12.4286,3.8811,0.0416,0.5716,UNSTABLE
f18v,778,9,9.7833,19.0221,4.6739,0.0416,0.7086,UNSTABLE
f18v,779,6,12.2306,19.197,3.773,0.0416,0.7823,UNSTABLE
f18v,780,6,10.5841,18.1263,4.1168,0.0416,0.7503,UNSTABLE
f18v,781,6,11.2518,22.3965,4.7848,0.0416,0.5014,UNSTABLE
f18v,782,7,9.4726,21.6,5.4814,0.0416,0.6631,UNSTABLE
f18v,783,8,7.2821,15.8575,5.2346,0.0416,0.6755,UNSTABLE
f18v,784,7,5.2139,8.2659,3.8109,0.0416,0.5785,UNSTABLE
f18v,785,6,10.7481,18.1263,4.054,0.0416,0.7558,UNSTABLE
f18v,786,7,9.0501,17.9401,4.7652,0.0416,0.5027,UNSTABLE
f19r,789,9,6.039,7.1992,2.8657,0.0416,0.5033,UNSTABLE
f19r,795,9,10.0257,19.0221,4.5609,0.0416,0.7162,UNSTABLE
f19r,796,11,6.7235,14.8334,5.3034,0.0416,0.672,UNSTABLE
f19r,797,6,4.7325,7.1583,3.636,0.0416,0.5967,UNSTABLE
f19r,798,4,9.3851,15.12,3.8727,0.0416,0.7724,UNSTABLE
f19r,799,5,7.4938,12.3273,3.9543,0.0416,0.7647,UNSTABLE
f19r,800,5,5.7385,12.5972,5.2769,0.0416,0.6733,UNSTABLE
f19r,801,7,5.6085,8.8776,3.805,0.0416,0.5791,UNSTABLE
f19r,802,7,4.4319,6.8213,3.6999,0.0416,0.5898,UNSTABLE
f19r,803,6,7.3525,15.9975,5.2302,0.0416,0.4758,UNSTABLE
f19r,804,5,5.8767,10.4019,4.2549,0.0416,0.739,UNSTABLE
f19r,805,4,12.256,16.5906,3.254,0.0416,0.4432,UNSTABLE
f19r,806,4,5.8923,12.5048,5.1015,0.0416,0.6827,UNSTABLE
f19r,807,2,10.6718,15.9436,3.5913,0.0416,0.6016,UNSTABLE
f19v,810,9,6.039,7.1992,2.8657,0.0416,0.5033,UNSTABLE
f19v,815,5,9.3928,13.697,3.5054,0.0416,0.6115,UNSTABLE
f19v,816,6,10.4121,22.5487,5.2058,0.0416,0.6771,UNSTABLE
f19v,817,5,8.2553,15.4092,4.4869,0.0416,0.5214,UNSTABLE
f19v,818,5,7.6008,15.4092,4.8733,0.0416,0.696,UNSTABLE
f19v,819,5,9.9863,16.1312,3.883,0.0416,0.7714,UNSTABLE
f19v,820,5,6.5251,12.5972,4.6408,0.0416,0.5108,UNSTABLE
f19v,821,4,8.0107,14.2912,4.2885,0.0416,0.5363,UNSTABLE
f19v,823,5,10.4693,19.4356,4.4626,0.0416,0.7232,UNSTABLE
f19v,824,6,9.8981,23.683,5.7516,0.0416,0.4508,UNSTABLE
f19v,825,6,9.7768,28.9912,7.1281,0.0416,0.6023,UNSTABLE
f19v,826,6,9.1154,18.1263,4.7801,0.0416,0.7017,UNSTABLE
f19v,827,6,8.8404,23.7672,6.4627,0.0416,0.6232,UNSTABLE
f19v,828,7,5.5533,8.6943,3.7635,0.0416,0.5832,UNSTABLE
f19v,829,2,11.286,14.1721,3.0185,0.0416,0.6778,UNSTABLE
f20r,832,10,5.9019,7.1922,2.9294,0.0416,0.4924,UNSTABLE
f20r,838,7,11.6181,22.6046,4.677,0.0416,0.5084,UNSTABLE
f20r,839,7,10.929,19.3753,4.2616,0.0416,0.5384,UNSTABLE
f20r,840,7,10.1485,15.9797,3.7851,0.0416,0.5811,UNSTABLE
f20r,841,4,10.724,26.796,6.0065,0.0416,0.4401,UNSTABLE
f20r,843,7,9.1218,13.2,3.4786,0.0416,0.6146,UNSTABLE
f20r,844,8,8.0231,15.5087,4.6466,0.0416,0.7104,UNSTABLE
f20r,845,7,7.2967,12.0,3.9533,0.0416,0.7648,UNSTABLE
f20r,846,4,7.1948,16.0776,5.3717,0.0416,0.4685,UNSTABLE
f20r,848,6,16.0976,22.5487,3.3672,0.0416,0.8283,UNSTABLE
f20r,849,8,6.7451,12.5955,4.4888,0.0416,0.5213,UNSTABLE
f20r,850,6,13.4444,25.7699,4.6076,0.0416,0.513,UNSTABLE
f20r,851,8,8.1197,18.7938,5.5639,0.0416,0.6592,UNSTABLE
f20r,852,4,9.7831,17.5689,4.3169,0.0416,0.5341,UNSTABLE
f20v,855,9,6.039,7.1992,2.8657,0.0416,0.5033,UNSTABLE
f20v,860,8,11.1073,19.6073,4.2434,0.0416,0.5399,UNSTABLE
f20v,861,10,6.1785,12.4226,4.8332,0.0416,0.6984,UNSTABLE
f20v,862,8,10.4399,14.9487,3.442,0.0416,0.819,UNSTABLE
f20v,863,5,5.9171,13.8692,5.6344,0.0416,0.656,UNSTABLE
f20v,865,9,7.4327,14.0904,4.5571,0.0416,0.7165,UNSTABLE
f20v,866,8,9.4205,17.6194,4.496,0.0416,0.5208,UNSTABLE
f20v,867,7,6.5017,8.9701,3.3165,0.0416,0.8349,UNSTABLE
f20v,868,8,4.2755,10.0519,5.6515,0.0416,0.6552,UNSTABLE
f20v,869,8,7.166,11.4761,3.8496,0.0416,0.5747,UNSTABLE
f20v,870,7,5.6234,10.1434,4.336,0.0416,0.7326,UNSTABLE
f20v,871,4,13.1804,19.3258,3.5246,0.0416,0.6092,UNSTABLE
f21r,874,9,6.039,7.1992,2.8657,0.0416,0.5033,UNSTABLE
f21r,879,8,9.9043,28.1907,6.8421,0.0416,0.4108,UNSTABLE
f21r,880,8,11.7128,32.352,6.6397,0.0416,0.6172,UNSTABLE
f21r,881,9,8.1088,22.1924,6.5789,0.0416,0.6192,UNSTABLE
f21r,883,6,13.057,22.3965,4.1233,0.0416,0.7498,UNSTABLE
f21r,884,8,12.1252,22.9521,4.5503,0.0416,0.717,UNSTABLE
f21r,885,9,9.2799,19.0221,4.9275,0.0416,0.6927,UNSTABLE
f21r,886,5,9.2759,20.5456,5.3243,0.0416,0.4709,UNSTABLE
f21r,888,7,8.7179,14.4,3.9706,0.0416,0.5632,UNSTABLE
f21r,889,8,7.7186,14.3949,4.483,0.0416,0.7217,UNSTABLE
f21r,890,8,10.243,22.6719,5.3207,0.0416,0.4711,UNSTABLE
f21r,891,9,7.2573,10.7989,3.5769,0.0416,0.8032,UNSTABLE
f21r,892,8,6.9999,13.8414,4.7533,0.0416,0.7034,UNSTABLE
f21v,895,9,6.039,7.1992,2.8657,0.0416,0.5033,UNSTABLE
f21v,900,7,10.9654,20.83,4.5664,0.0416,0.7159,UNSTABLE
f21v,901,8,11.3339,19.4331,4.1216,0.0416,0.7499,UNSTABLE
f21v,902,9,8.0329,14.7604,4.417,0.0416,0.7265,UNSTABLE
f21v,903,7,7.4026,18.3054,5.9443,0.0416,0.6426,UNSTABLE
f21v,904,8,6.4296,14.3949,5.3818,0.0416,0.668,UNSTABLE
f21v,905,6,6.7311,13.4269,4.7951,0.0416,0.7008,UNSTABLE
f21v,906,6,6.6479,10.0702,3.6413,0.0416,0.5961,UNSTABLE
f21v,907,3,9.535,23.391,5.8971,0.0416,0.4446,UNSTABLE
f22r,910,9,6.039,7.1992,2.8657,0.0416,0.5033,UNSTABLE
f22r,915,10,7.8468,15.0522,4.6112,0.0416,0.7128,UNSTABLE
f22r,916,12,5.9969,22.543,9.0364,0.0416,0.5596,UNSTABLE
f22r,917,8,8.1659,11.0731,3.2597,0.0416,0.8425,UNSTABLE
f22r,919,8,6.5601,10.441,3.8259,0.0416,0.777,UNSTABLE
f22r,920,8,10.0936,39.8631,9.4936,0.0416,0.5519,UNSTABLE
f22r,921,3,14.2384,26.9896,4.5566,0.0416,0.3165,UNSTABLE
f22r,923,8,10.4737,24.6672,5.6614,0.0416,0.6548,UNSTABLE
f22r,924,8,8.0585,19.1268,5.7055,0.0416,0.6528,UNSTABLE
f22r,925,5,10.4075,26.0048,6.0064,0.0416,0.4401,UNSTABLE
f22r,927,8,11.2346,48.7733,10.4359,0.0416,0.5382,UNSTABLE
f22r,928,9,10.667,21.8084,4.9146,0.0416,0.6935,UNSTABLE
f22r,929,6,8.8887,15.1053,4.085,0.0416,0.7531,UNSTABLE
f22r,930,4,12.6435,23.2232,4.4153,0.0416,0.5267,UNSTABLE
f22v,933,9,6.039,7.1992,2.8657,0.0416,0.5033,UNSTABLE
f22v,938,7,8.1418,10.9832,3.2428,0.0416,0.6448,UNSTABLE
f22v,939,6,9.3326,18.1263,4.6689,0.0416,0.7089,UNSTABLE
f22v,940,6,11.3352,28.44,6.0312,0.0416,0.6391,UNSTABLE
f22v,941,4,21.0626,66.4106,7.5793,0.0416,0.5903,UNSTABLE
f22v,942,3,7.5501,14.3945,4.583,0.0416,0.7147,UNSTABLE
f22v,944,3,5.8202,7.2628,2.9996,0.0416,0.6808,UNSTABLE
f22v,945,4,9.2853,22.1369,5.731,0.0416,0.6517,UNSTABLE
f22v,946,5,8.8087,15.4092,4.2051,0.0416,0.743,UNSTABLE
f22v,947,5,9.3353,12.96,3.3372,0.0416,0.6322,UNSTABLE
f22v,948,4,7.3042,12.96,4.2652,0.0416,0.7382,UNSTABLE
f22v,949,3,4.2135,4.8419,2.7623,0.0416,0.7221,UNSTABLE
f22v,950,3,5.744,7.1972,3.012,0.0416,0.8789,UNSTABLE
f22v,951,3,13.0043,15.12,2.7949,0.0416,0.716,UNSTABLE
f22v,952,4,10.5776,21.6,4.9088,0.0416,0.6938,UNSTABLE
f22v,953,5,9.5859,19.4356,4.8738,0.0416,0.4959,UNSTABLE
f22v,954,2,14.5433,19.4866,3.2209,0.0416,0.6478,UNSTABLE
f23r,957,9,6.039,7.1992,2.8657,0.0416,0.5033,UNSTABLE
f23r,963,10,8.6259,17.9804,5.0108,0.0416,0.6878,UNSTABLE
f23r,964,11,5.4993,12.2433,5.3518,0.0416,0.6695,UNSTABLE
f23r,965,6,6.6802,14.22,5.117,0.0416,0.6819,UNSTABLE
f23r,967,9,10.2438,18.8987,4.4348,0.0416,0.7252,UNSTABLE
f23r,968,11,6.9511,17.793,6.1532,0.0416,0.6344,UNSTABLE
f23r,970,11,8.2101,20.1206,5.8912,0.0416,0.6448,UNSTABLE
f23r,971,11,8.1727,22.4703,6.6092,0.0416,0.6182,UNSTABLE
f23r,972,9,11.6088,22.0484,4.5656,0.0416,0.7159,UNSTABLE
f23r,973,7,15.9461,36.5162,5.5048,0.0416,0.662,UNSTABLE
f23r,974,6,12.1481,23.1075,4.5725,0.0416,0.7154,UNSTABLE
f23r,975,2,13.3718,15.9436,2.8662,0.0416,0.5032,UNSTABLE
f23v,978,9,6.039,7.1992,2.8657,0.0416,0.5033,UNSTABLE
f23v,983,9,9.9766,18.3191,4.414,0.0416,0.7268,UNSTABLE
f23v,984,7,15.443,23.8057,3.7056,0.0416,0.7892,UNSTABLE
f23v,985,8,13.9885,40.1662,6.9023,0.0416,0.609,UNSTABLE
f23v,986,4,17.6833,41.0871,5.5853,0.0416,0.6582,UNSTABLE
f23v,987,4,9.2517,17.864,4.6415,0.0416,0.5107,UNSTABLE
f23v,989,6,9.3592,12.885,3.3094,0.0416,0.8358,UNSTABLE
f23v,990,8,7.5869,19.1418,6.065,0.0416,0.6378,UNSTABLE
f23v,991,7,10.3486,19.1756,4.4543,0.0416,0.7238,UNSTABLE
f23v,992,8,6.9776,15.6615,5.3955,0.0416,0.6673,UNSTABLE
f23v,993,6,10.0099,28.44,6.8298,0.0416,0.4112,UNSTABLE
f23v,994,6,8.0424,16.1062,4.8141,0.0416,0.4996,UNSTABLE
f23v,995,3,11.2878,16.1938,3.4486,0.0416,0.6182,UNSTABLE
f24r,998,9,6.039,7.1992,2.8657,0.0416,0.5033,UNSTABLE
f24r,1003,7,6.5861,13.2,4.8179,0.0416,0.6994,UNSTABLE
f24r,1004,5,14.2449,35.632,6.0129,0.0416,0.4399,UNSTABLE
f24r,1005,5,10.0253,16.1964,3.8835,0.0416,0.5714,UNSTABLE
f24r,1006,6,6.1808,11.7369,4.5647,0.0416,0.516,UNSTABLE
f24r,1007,7,6.2859,10.8,4.1301,0.0416,0.5492,UNSTABLE
f24r,1008,5,10.588,22.6749,5.148,0.0416,0.6802,UNSTABLE
f24r,1009,6,7.9962,14.8019,4.4498,0.0416,0.5241,UNSTABLE
f24r,1010,6,7.6893,17.7623,5.5528,0.0416,0.6597,UNSTABLE
f24r,1011,5,11.1136,33.9002,7.3325,0.0416,0.3967,UNSTABLE
f24r,1012,7,4.3696,7.2453,3.9858,0.0416,0.5619,UNSTABLE
f24r,1013,5,10.8361,18.7234,4.1535,0.0416,0.7472,UNSTABLE
f24r,1014,5,9.3122,16.1312,4.1641,0.0416,0.7464,UNSTABLE
f24r,1015,6,5.3395,8.8875,4.0011,0.0416,0.5605,UNSTABLE
f24r,1016,5,7.8121,9.2455,2.8449,0.0416,0.707,UNSTABLE
f24r,1017,5,5.525,9.6,4.1768,0.0416,0.5453,UNSTABLE
f24r,1018,5,6.7958,13.4427,4.755,0.0416,0.5033,UNSTABLE
f24r,1019,5,7.4365,9.3617,3.0261,0.0416,0.6766,UNSTABLE
f24r,1020,5,5.2774,7.2,3.2796,0.0416,0.8398,UNSTABLE
f24r,1021,5,6.8527,12.1356,4.257,0.0416,0.5388,UNSTABLE
f24r,1022,2,9.7718,15.9436,3.9221,0.0416,0.5677,UNSTABLE
f24v,1025,9,6.039,7.1992,2.8657,0.0416,0.5033,UNSTABLE
f24v,1032,8,10.5785,16.6096,3.7744,0.0416,0.5821,UNSTABLE
f24v,1033,9,10.4767,24.6006,5.6445,0.0416,0.6555,UNSTABLE
f24v,1034,6,12.2873,26.8538,5.2536,0.0416,0.4745,UNSTABLE
f24v,1035,6,8.5095,19.3274,5.4598,0.0416,0.6642,UNSTABLE
f24v,1036,4,6.6278,10.7184,3.8874,0.0416,0.571,UNSTABLE
f24v,1038,6,9.15,21.8187,5.7321,0.0416,0.4516,UNSTABLE
f24v,1039,4,6.4402,7.2,2.6874,0.0416,0.7367,UNSTABLE
f24v,1040,4,6.7543,9.217,3.2803,0.0416,0.8397,UNSTABLE
f24v,1041,5,4.1506,6.0,3.4749,0.0416,0.6151,UNSTABLE
f24v,1042,4,9.0875,12.96,3.4282,0.0416,0.6207,UNSTABLE
f24v,1043,4,13.2042,25.7241,4.6831,0.0416,0.508,UNSTABLE
f24v,1044,7,11.2993,32.2922,6.87,0.0416,0.6099,UNSTABLE
f24v,1045,7,6.3436,12.2036,4.6244,0.0416,0.7119,UNSTABLE
f24v,1046,5,7.5903,12.0,3.8004,0.0416,0.5795,UNSTABLE
f24v,1047,4,9.6062,15.812,3.9568,0.0416,0.5645,UNSTABLE
f24v,1048,2,11.5718,15.9436,3.312,0.0416,0.6355,UNSTABLE
f25r,1051,9,6.039,7.1992,2.8657,0.0416,0.5033,UNSTABLE
f25r,1057,8,9.7024,22.6222,5.6048,0.0416,0.6573,UNSTABLE
f25r,1058,9,7.7792,16.4004,5.0679,0.0416,0.4846,UNSTABLE
f25r,1059,9,7.7157,15.4019,4.7985,0.0416,0.7006,UNSTABLE
f25r,1060,8,8.2667,19.9316,5.7958,0.0416,0.4489,UNSTABLE
f25r,1061,7,9.1667,21.6,5.6643,0.0416,0.6546,UNSTABLE
f25r,1062,2,7.863,8.64,2.6414,0.0416,0.746,UNSTABLE
f25r,1063,3,9.6261,14.3945,3.5946,0.0416,0.6012,UNSTABLE
f25v,1066,9,6.039,7.1992,2.8657,0.0416,0.5033,UNSTABLE
f25v,1072,7,13.1543,30.2039,5.5195,0.0416,0.6613,UNSTABLE
f25v,1073,9,6.1984,25.3628,9.8361,0.0416,0.5466,UNSTABLE
f25v,1074,7,8.0419,17.9401,5.3625,0.0416,0.669,UNSTABLE
f25v,1075,8,9.1695,15.5087,4.0657,0.0416,0.7547,UNSTABLE
f25v,1076,9,6.9702,19.4379,6.7036,0.0416,0.6152,UNSTABLE
f25v,1077,7,15.6056,38.6843,5.9588,0.0416,0.642,UNSTABLE
f25v,1078,5,12.4759,32.9394,6.3467,0.0416,0.6273,UNSTABLE
f26r,1081,9,6.039,7.1992,2.8657,0.0416,0.5033,UNSTABLE
f26r,1088,6,18.6885,36.2526,4.6631,0.0416,0.5093,UNSTABLE
f26r,1089,7,9.4557,29.7571,7.5649,0.0416,0.3907,UNSTABLE
f26r,1090,9,6.6898,12.3291,4.4302,0.0416,0.5256,UNSTABLE
f26r,1091,7,14.0729,44.743,7.6427,0.0416,0.5887,UNSTABLE
f26r,1092,8,7.8917,17.2141,5.2435,0.0416,0.6751,UNSTABLE
f26r,1093,2,16.1492,28.6984,4.2718,0.0416,0.7376,UNSTABLE
f26r,1095,7,15.6459,46.6443,7.1665,0.0416,0.6013,UNSTABLE
f26r,1096,7,15.4322,25.5674,3.9826,0.0416,0.7622,UNSTABLE
f26r,1097,7,15.1566,37.6743,5.9752,0.0416,0.4414,UNSTABLE
f26r,1098,4,11.6098,28.5823,5.9181,0.0416,0.4437,UNSTABLE
f26v,1101,9,6.039,7.1992,2.8657,0.0416,0.5033,UNSTABLE
f26v,1107,10,8.6261,15.3183,4.2688,0.0416,0.7379,UNSTABLE
f26v,1108,10,8.4205,19.1663,5.4715,0.0416,0.6636,UNSTABLE
f26v,1109,12,7.1739,18.8509,6.3166,0.0416,0.4283,UNSTABLE
f26v,1110,10,9.8548,20.4,4.9761,0.0416,0.6898,UNSTABLE
f26v,1111,10,11.1546,20.2454,4.3629,0.0416,0.7306,UNSTABLE
f26v,1112,11,6.0902,15.2645,6.025,0.0416,0.6394,UNSTABLE
f26v,1113,10,6.573,10.5383,3.854,0.0416,0.5742,UNSTABLE
f26v,1114,10,9.4248,22.6553,5.7783,0.0416,0.6496,UNSTABLE
f26v,1115,5,11.2985,16.1312,3.432,0.0416,0.4202,UNSTABLE
f27r,1118,9,6.039,7.1992,2.8657,0.0416,0.5033,UNSTABLE
f27r,1124,6,9.0317,17.775,4.7309,0.0416,0.5049,UNSTABLE
f27r,1125,7,8.4422,23.8745,6.798,0.0416,0.6122,UNSTABLE
f27r,1126,9,5.9472,9.0202,3.646,0.0416,0.7956,UNSTABLE
f27r,1127,7,8.6749,18.7585,5.198,0.0416,0.6775,UNSTABLE
f27r,1128,5,9.7591,18.8958,4.6544,0.0416,0.5099,UNSTABLE
f27r,1129,5,16.6679,46.7895,6.748,0.0416,0.4137,UNSTABLE
