Line_ID,Folio,Token_Count,Operator_Count,Z_t,Clock_Phase,C_star_t
6392,"f43r.7,+P0",0,6,34572,1.1319,0.8
6393,"f43r.7,+P0",0,5,34577,1.132,1.0
6394,"f43r.7,+P0",0,5,34582,1.1322,0.75
6395,"f43r.7,+P0",0,4,34586,1.1324,1.0
6396,"f43r.7,+P0",0,4,34590,1.1326,0.6667
6397,"f43r.7,+P0",0,7,34597,1.1328,0.8333
6398,"f43r.7,+P0",0,5,34602,1.1329,1.0
6399,"f43r.7,+P0",0,4,34606,1.1331,1.0
6400,"f43r.7,+P0",0,3,34609,1.1333,0.5
6401,"f43r.8,+P0",0,7,34616,1.1335,1.0
6402,"f43r.8,+P0",0,5,34621,1.1336,1.0
6403,"f43r.8,+P0",0,6,34627,1.1338,1.0
6404,"f43r.8,+P0",0,3,34630,1.134,0.5
6405,"f43r.8,+P0",0,6,34636,1.1342,0.8
6406,"f43r.8,+P0",0,7,34643,1.1343,0.6667
6407,"f43r.8,+P0",0,5,34648,1.1345,1.0
6408,"f43r.8,+P0",0,4,34652,1.1347,0.6667
6409,"f43r.8,+P0",0,3,34655,1.1349,0.5
6410,"f43r.8,+P0",0,6,34661,1.1351,1.0
6411,"f43r.8,+P0",0,5,34666,1.1352,0.75
6412,"f43r.8,+P0",0,3,34669,1.1354,0.5
6413,"f43r.9,+P0",0,6,34675,1.1356,0.8
6414,"f43r.9,+P0",0,6,34681,1.1358,0.8
6415,"f43r.9,+P0",0,3,34684,1.1359,1.0
6416,"f43r.9,+P0",0,5,34689,1.1361,0.75
6417,"f43r.9,+P0",0,5,34694,1.1363,0.75
6418,"f43r.10,+P0",0,6,34700,1.1365,0.8
6419,"f43r.10,+P0",0,4,34704,1.1367,1.0
6420,"f43r.10,+P0",0,3,34707,1.1368,1.0
6421,"f43r.10,+P0",0,6,34713,1.137,0.8
6422,"f43r.10,+P0",0,6,34719,1.1372,1.0
6423,"f43r.10,+P0",0,4,34723,1.1374,1.0
6424,"f43r.10,+P0",0,6,34729,1.1375,0.8
6425,"f43r.10,+P0",0,5,34734,1.1377,0.75
6426,"f43r.10,+P0",0,6,34740,1.1379,0.8
6427,"f43r.10,+P0",0,6,34746,1.1381,0.6
6428,"f43r.10,+P0",0,5,34751,1.1382,0.75
6429,"f43r.11,+P0",0,7,34758,1.1384,1.0
6430,"f43r.11,+P0",0,2,34760,1.1386,0.0
6431,"f43r.11,+P0",0,4,34764,1.1388,1.0
6432,"f43r.11,+P0",0,4,34768,1.139,0.3333
6433,"f43r.11,+P0",0,5,34773,1.1391,1.0
6434,"f43r.11,+P0",0,6,34779,1.1393,0.8
6435,"f43r.11,+P0",0,4,34783,1.1395,1.0
6436,"f43r.11,+P0",0,6,34789,1.1397,0.8
6437,"f43r.11,+P0",0,3,34792,1.1398,1.0
6438,"f43r.11,+P0",0,4,34796,1.14,0.3333
6439,"f43r.11,+P0",0,4,34800,1.1402,1.0
6440,"f43r.11,+P0",0,5,34805,1.1404,0.75
6441,"f43r.11,+P0",0,8,34813,1.1405,0.7143
6442,"f43r.12,+P0",0,3,34816,1.1407,1.0
6443,"f43r.12,+P0",0,4,34820,1.1409,1.0
6444,"f43r.12,+P0",0,11,34831,1.1411,0.9
6445,"f43r.12,+P0",0,6,34837,1.1413,0.8
6446,"f43r.12,+P0",0,7,34844,1.1414,0.8333
6447,"f43r.12,+P0",0,6,34850,1.1416,0.8
6448,"f43r.12,+P0",0,6,34856,1.1418,0.8
6449,"f43r.12,+P0",0,5,34861,1.142,0.75
6450,"f43r.12,+P0",0,5,34866,1.1421,1.0
6451,"f43r.12,+P0",0,3,34869,1.1423,0.0
6452,"f43r.12,+P0",0,6,34875,1.1425,0.8
6453,"f43r.12,+P0",0,5,34880,1.1427,0.75
6454,"f43r.13,+P0",0,5,34885,1.1428,0.75
6455,"f43r.13,+P0",0,10,34895,1.143,0.7778
6456,"f43r.13,+P0",0,7,34902,1.1432,1.0
6457,"f43r.13,+P0",0,7,34909,1.1434,0.6667
6458,"f43r.13,+P0",0,6,34915,1.1436,0.8
6459,"f43r.13,+P0",0,5,34920,1.1437,0.75
6460,"f43r.13,+P0",0,7,34927,1.1439,1.0
6461,"f43r.13,+P0",0,7,34934,1.1441,1.0
6462,"f43r.13,+P0",0,6,34940,1.1443,0.6
6463,"f43r.13,+P0",0,8,34948,1.1444,0.7143
6464,"f43r.14,+P0",0,6,34954,1.1446,1.0
6465,"f43r.14,+P0",0,7,34961,1.1448,0.6667
6466,"f43r.14,+P0",0,7,34968,1.145,0.6667
6467,"f43r.14,+P0",0,5,34973,1.1452,0.75
6468,"f43r.14,+P0",0,3,34976,1.1453,0.5
6469,"f43r.14,+P0",0,10,34986,1.1455,0.7778
6470,"f43v.1,@P0",0,7,34993,1.1457,0.6667
6471,"f43v.1,@P0",0,9,35002,1.1459,0.75
6472,"f43v.1,@P0",0,3,35005,1.146,0.5
6473,"f43v.1,@P0",0,5,35010,1.1462,0.75
6474,"f43v.1,@P0",0,2,35012,1.1464,1.0
6475,"f43v.1,@P0",0,5,35017,1.1466,0.75
6476,"f43v.1,@P0",0,4,35021,1.1467,0.6667
6477,"f43v.1,@P0",0,1,35022,1.1469,0.0
6478,"f43v.1,@P0",0,6,35028,1.1471,0.8
6479,"f43v.1,@P0",0,5,35033,1.1473,0.75
6480,"f43v.1,@P0",0,6,35039,1.1475,0.6
6481,"f43v.2,+P0",0,5,35044,1.1476,1.0
6482,"f43v.2,+P0",0,5,35049,1.1478,0.5
6483,"f43v.2,+P0",0,5,35054,1.148,0.75
6484,"f43v.2,+P0",0,5,35059,1.1482,1.0
6485,"f43v.2,+P0",0,3,35062,1.1483,1.0
6486,"f43v.2,+P0",0,5,35067,1.1485,1.0
6487,"f43v.2,+P0",0,6,35073,1.1487,0.8
6488,"f43v.2,+P0",0,3,35076,1.1489,0.0
6489,"f43v.2,+P0",0,6,35082,1.149,0.6
6490,"f43v.2,+P0",0,5,35087,1.1492,1.0
6491,"f43v.2,+P0",0,4,35091,1.1494,0.6667
6492,"f43v.3,+P0",0,4,35095,1.1496,1.0
6493,"f43v.3,+P0",0,5,35100,1.1498,1.0
6494,"f43v.3,+P0",0,3,35103,1.1499,0.5
6495,"f43v.3,+P0",0,7,35110,1.1501,0.6667
6496,"f43v.3,+P0",0,4,35114,1.1503,0.3333
6497,"f43v.3,+P0",0,3,35117,1.1505,0.0
6498,"f43v.3,+P0",0,4,35121,1.1506,1.0
6499,"f43v.3,+P0",0,5,35126,1.1508,0.75
6500,"f43v.3,+P0",0,6,35132,1.151,0.8
6501,"f43v.3,+P0",0,4,35136,1.1512,0.6667
6502,"f43v.3,+P0",0,3,35139,1.1513,1.0
6503,"f43v.3,+P0",0,4,35143,1.1515,1.0
6504,"f43v.4,+P0",0,10,35153,1.1517,0.7778
6505,"f43v.4,+P0",0,5,35158,1.1519,1.0
6506,"f43v.4,+P0",0,3,35161,1.1521,0.5
6507,"f43v.4,+P0",0,3,35164,1.1522,0.5
6508,"f43v.4,+P0",0,8,35172,1.1524,0.8571
6509,"f43v.4,+P0",0,4,35176,1.1526,0.6667
6510,"f43v.4,+P0",0,5,35181,1.1528,0.75
6511,"f43v.4,+P0",0,7,35188,1.1529,0.6667
6512,"f43v.4,+P0",0,4,35192,1.1531,0.3333
6513,"f43v.5,+P0",0,8,35200,1.1533,0.8571
6514,"f43v.5,+P0",0,7,35207,1.1535,1.0
6515,"f43v.5,+P0",0,6,35213,1.1536,0.8
6516,"f43v.5,+P0",0,7,35220,1.1538,0.8333
6517,"f43v.5,+P0",0,5,35225,1.154,0.5
6518,"f43v.6,+P0",0,8,35233,1.1542,0.8571
6519,"f43v.6,+P0",0,5,35238,1.1544,0.75
6520,"f43v.6,+P0",0,6,35244,1.1545,0.6
6521,"f43v.6,+P0",0,5,35249,1.1547,1.0
6522,"f43v.6,+P0",0,6,35255,1.1549,0.8
6523,"f43v.6,+P0",0,5,35260,1.1551,1.0
6524,"f43v.6,+P0",0,6,35266,1.1552,1.0
6525,"f43v.6,+P0",0,4,35270,1.1554,0.3333
6526,"f43v.6,+P0",0,8,35278,1.1556,0.8571
6527,"f43v.7,+P0",0,7,35285,1.1558,0.8333
6528,"f43v.7,+P0",0,6,35291,1.156,1.0
6529,"f43v.7,+P0",0,7,35298,1.1561,0.8333
6530,"f43v.7,+P0",0,5,35303,1.1563,1.0
6531,"f43v.7,+P0",0,4,35307,1.1565,1.0
6532,"f43v.7,+P0",0,6,35313,1.1567,0.6
6533,"f43v.7,+P0",0,4,35317,1.1568,0.3333
6534,"f43v.7,+P0",0,2,35319,1.157,0.0
6535,"f43v.7,+P0",0,6,35325,1.1572,0.8
6536,"f43v.7,+P0",0,4,35329,1.1574,0.6667
6537,"f43v.8,+P0",0,12,35341,1.1575,0.9091
6538,"f43v.8,+P0",0,6,35347,1.1577,1.0
6539,"f43v.8,+P0",0,6,35353,1.1579,0.8
6540,"f43v.8,+P0",0,5,35358,1.1581,1.0
6541,"f43v.8,+P0",0,5,35363,1.1583,1.0
6542,"f43v.8,+P0",0,5,35368,1.1584,0.75
6543,"f43v.8,+P0",0,6,35374,1.1586,1.0
6544,"f43v.8,+P0",0,4,35378,1.1588,1.0
6545,"f43v.8,+P0",0,4,35382,1.159,0.6667
6546,"f43v.9,+P0",0,4,35386,1.1591,0.6667
6547,"f43v.9,+P0",0,4,35390,1.1593,1.0
6548,"f43v.9,+P0",0,4,35394,1.1595,0.6667
6549,"f43v.9,+P0",0,5,35399,1.1597,0.5
6550,"f43v.10,+P0",0,7,35406,1.1598,1.0
6551,"f43v.10,+P0",0,2,35408,1.16,1.0
6552,"f43v.10,+P0",0,5,35413,1.1602,0.75
6553,"f43v.10,+P0",0,4,35417,1.1604,1.0
6554,"f43v.10,+P0",0,6,35423,1.1606,0.8
6555,"f43v.10,+P0",0,5,35428,1.1607,0.5
6556,"f43v.10,+P0",0,6,35434,1.1609,1.0
6557,"f43v.10,+P0",0,15,35449,1.1611,0.7857
6558,"f43v.10,+P0",0,4,35453,1.1613,1.0
6559,"f43v.11,+P0",0,6,35459,1.1614,0.6
6560,"f43v.11,+P0",0,6,35465,1.1616,1.0
6561,"f43v.11,+P0",0,5,35470,1.1618,0.75
6562,"f43v.11,+P0",0,6,35476,1.162,1.0
6563,"f43v.11,+P0",0,2,35478,1.1621,1.0
6564,"f43v.11,+P0",0,4,35482,1.1623,1.0
6565,"f43v.11,+P0",0,4,35486,1.1625,1.0
6566,"f43v.11,+P0",0,6,35492,1.1627,0.6
6567,"f43v.11,+P0",0,4,35496,1.1629,1.0
6568,"f43v.11,+P0",0,5,35501,1.163,0.5
6569,"f43v.11,+P0",0,3,35504,1.1632,1.0
6570,"f43v.12,+P0",0,5,35509,1.1634,0.75
6571,"f43v.12,+P0",0,4,35513,1.1636,1.0
6572,"f43v.12,+P0",0,3,35516,1.1637,1.0
6573,"f43v.12,+P0",0,4,35520,1.1639,0.6667
6574,"f43v.12,+P0",0,6,35526,1.1641,0.8
6575,"f43v.12,+P0",0,6,35532,1.1643,0.6
6576,"f43v.12,+P0",0,5,35537,1.1645,1.0
6577,"f43v.12,+P0",0,5,35542,1.1646,0.5
6578,"f43v.12,+P0",0,5,35547,1.1648,0.75
6579,"f43v.12,+P0",0,7,35554,1.165,0.8333
6580,"f43v.12,+P0",0,5,35559,1.1652,0.75
6581,"f43v.13,+P0",0,6,35565,1.1653,0.8
6582,"f43v.13,+P0",0,4,35569,1.1655,1.0
6583,"f43v.13,+P0",0,6,35575,1.1657,0.8
6584,"f43v.13,+P0",0,9,35584,1.1659,0.75
6585,"f43v.13,+P0",0,8,35592,1.166,0.8571
6586,"f43v.13,+P0",0,5,35597,1.1662,0.75
6587,"f43v.13,+P0",0,7,35604,1.1664,0.6667
6588,"f43v.13,+P0",0,6,35610,1.1666,0.8
6589,"f43v.13,+P0",0,4,35614,1.1668,0.3333
6590,"f43v.14,+P0",0,9,35623,1.1669,0.875
6591,"f43v.14,+P0",0,5,35628,1.1671,1.0
6592,"f43v.14,+P0",0,6,35634,1.1673,0.8
6593,"f43v.14,+P0",0,6,35640,1.1675,1.0
6594,"f43v.14,+P0",0,5,35645,1.1676,0.5
6595,"f43v.14,+P0",0,5,35650,1.1678,0.5
6596,"f43v.14,+P0",0,10,35660,1.168,1.0
6597,"f43v.14,+P0",0,7,35667,1.1682,0.6667
6598,"f43v.15,+P0",0,5,35672,1.1683,0.75
6599,"f43v.15,+P0",0,7,35679,1.1685,0.6667
6600,"f43v.15,+P0",0,5,35684,1.1687,0.75
6601,"f43v.15,+P0",0,3,35687,1.1689,0.5
6602,"f43v.15,+P0",0,5,35692,1.1691,1.0
6603,"f43v.15,+P0",0,6,35698,1.1692,0.6
6604,"f43v.15,+P0",0,3,35701,1.1694,1.0
6605,"f43v.15,+P0",0,4,35705,1.1696,1.0
6606,"f43v.15,+P0",0,5,35710,1.1698,1.0
6607,"f43v.16,+P0",0,2,35712,1.1699,1.0
6608,"f43v.16,+P0",0,4,35716,1.1701,1.0
6609,"f43v.16,+P0",0,4,35720,1.1703,0.6667
6610,"f43v.16,+P0",0,7,35727,1.1705,0.8333
6611,"f43v.16,+P0",0,5,35732,1.1706,0.75
6612,"f43v.16,+P0",0,4,35736,1.1708,0.3333
6613,"f43v.16,+P0",0,4,35740,1.171,0.6667
6614,"f44r.1,@P0",0,7,35747,1.1712,0.5
6615,"f44r.1,@P0",0,4,35751,1.1714,0.6667
6616,"f44r.1,@P0",0,5,35756,1.1715,1.0
6617,"f44r.1,@P0",0,7,35763,1.1717,0.8333
6618,"f44r.1,@P0",0,3,35766,1.1719,0.5
6619,"f44r.1,@P0",0,9,35775,1.1721,0.75
6620,"f44r.2,+P0",0,4,35779,1.1722,0.3333
6621,"f44r.2,+P0",0,6,35785,1.1724,1.0
6622,"f44r.2,+P0",0,4,35789,1.1726,0.3333
6623,"f44r.2,+P0",0,3,35792,1.1728,0.0
6624,"f44r.2,+P0",0,6,35798,1.173,0.6
6625,"f44r.2,+P0",0,7,35805,1.1731,0.6667
6626,"f44r.2,+P0",0,7,35812,1.1733,0.8333
6627,"f44r.3,+P0",0,4,35816,1.1735,1.0
6628,"f44r.3,+P0",0,7,35823,1.1737,0.5
6629,"f44r.3,+P0",0,7,35830,1.1738,0.6667
6630,"f44r.3,+P0",0,4,35834,1.174,0.6667
6631,"f44r.3,+P0",0,5,35839,1.1742,0.75
6632,"f44r.3,+P0",0,9,35848,1.1744,0.625
6633,"f44r.4,+P0",0,5,35853,1.1745,1.0
6634,"f44r.4,+P0",0,6,35859,1.1747,0.8
6635,"f44r.4,+P0",0,5,35864,1.1749,0.75
6636,"f44r.4,+P0",0,5,35869,1.1751,1.0
6637,"f44r.4,+P0",0,3,35872,1.1753,0.5
6638,"f44r.5,+P0",0,3,35875,1.1754,0.5
6639,"f44r.5,+P0",0,6,35881,1.1756,0.6
6640,"f44r.5,+P0",0,6,35887,1.1758,0.6
6641,"f44r.5,+P0",0,4,35891,1.176,1.0
6642,"f44r.5,+P0",0,6,35897,1.1761,0.6
6643,"f44r.5,+P0",0,5,35902,1.1763,0.75
6644,"f44r.5,+P0",0,4,35906,1.1765,0.6667
6645,"f44r.5,+P0",0,5,35911,1.1767,0.75
6646,"f44r.6,+P0",0,5,35916,1.1768,0.75
6647,"f44r.6,+P0",0,7,35923,1.177,0.8333
6648,"f44r.6,+P0",0,3,35926,1.1772,0.5
6649,"f44r.6,+P0",0,1,35927,1.1774,0.0
6650,"f44r.6,+P0",0,13,35940,1.1776,0.8333
6651,"f44r.6,+P0",0,6,35946,1.1777,0.6
6652,"f44r.6,+P0",0,5,35951,1.1779,0.5
6653,"f44r.6,+P0",0,3,35954,1.1781,1.0
6654,"f44r.7,+P0",0,3,35957,1.1783,0.5
6655,"f44r.7,+P0",0,2,35959,1.1784,1.0
6656,"f44r.7,+P0",0,4,35963,1.1786,1.0
6657,"f44r.7,+P0",0,6,35969,1.1788,0.4
6658,"f44r.7,+P0",0,4,35973,1.179,0.3333
6659,"f44r.7,+P0",0,4,35977,1.1791,0.6667
6660,"f44r.8,+P0",0,4,35981,1.1793,0.3333
6661,"f44r.8,+P0",0,6,35987,1.1795,0.6
6662,"f44r.8,+P0",0,6,35993,1.1797,0.6
6663,"f44r.8,+P0",0,6,35999,1.1799,0.6
6664,"f44r.8,+P0",0,5,36004,1.18,1.0
6665,"f44r.8,+P0",0,6,36010,1.1802,1.0
6666,"f44r.8,+P0",0,5,36015,1.1804,0.75
6667,"f44r.9,+P0",0,6,36021,1.1806,0.8
6668,"f44r.9,+P0",0,10,36031,1.1807,0.7778
6669,"f44r.9,+P0",0,4,36035,1.1809,0.3333
6670,"f44r.9,+P0",0,6,36041,1.1811,0.6
6671,"f44r.9,+P0",0,6,36047,1.1813,0.6
6672,"f44r.9,+P0",0,5,36052,1.1815,0.25
6673,"f44r.10,+P0",0,7,36059,1.1816,0.8333
6674,"f44r.10,+P0",0,5,36064,1.1818,0.5
6675,"f44r.10,+P0",0,4,36068,1.182,0.6667
6676,"f44r.10,+P0",0,4,36072,1.1822,1.0
6677,"f44r.10,+P0",0,5,36077,1.1823,0.5
6678,"f44r.10,+P0",0,5,36082,1.1825,0.5
6679,"f44r.10,+P0",0,8,36090,1.1827,0.8571
6680,"f44r.11,+P0",0,5,36095,1.1829,0.75
6681,"f44r.11,+P0",0,6,36101,1.183,0.6
6682,"f44r.11,+P0",0,7,36108,1.1832,0.8333
6683,"f44v.1,@P0",0,4,36112,1.1834,0.6667
6684,"f44v.1,@P0",0,6,36118,1.1836,0.4
6685,"f44v.1,@P0",0,5,36123,1.1838,0.75
6686,"f44v.1,@P0",0,1,36124,1.1839,0.0
6687,"f44v.1,@P0",0,4,36128,1.1841,1.0
6688,"f44v.1,@P0",0,4,36132,1.1843,0.6667
6689,"f44v.1,@P0",0,4,36136,1.1845,1.0
6690,"f44v.1,@P0",0,3,36139,1.1846,1.0
6691,"f44v.1,@P0",0,7,36146,1.1848,0.6667
6692,"f44v.1,@P0",0,6,36152,1.185,0.6
6693,"f44v.2,+P0",0,6,36158,1.1852,0.8
6694,"f44v.2,+P0",0,5,36163,1.1853,1.0
6695,"f44v.2,+P0",0,8,36171,1.1855,0.7143
6696,"f44v.2,+P0",0,4,36175,1.1857,1.0
6697,"f44v.2,+P0",0,6,36181,1.1859,0.8
6698,"f44v.2,+P0",0,5,36186,1.1861,0.75
6699,"f44v.2,+P0",0,4,36190,1.1862,1.0
6700,"f44v.2,+P0",0,5,36195,1.1864,0.75
6701,"f44v.2,+P0",0,2,36197,1.1866,1.0
6702,"f44v.3,+P0",0,3,36200,1.1868,1.0
6703,"f44v.3,+P0",0,6,36206,1.1869,0.8
6704,"f44v.3,+P0",0,6,36212,1.1871,0.6
6705,"f44v.3,+P0",0,4,36216,1.1873,0.6667
6706,"f44v.3,+P0",0,5,36221,1.1875,0.75
6707,"f44v.3,+P0",0,4,36225,1.1876,0.3333
6708,"f44v.3,+P0",0,4,36229,1.1878,0.3333
6709,"f44v.4,+P0",0,7,36236,1.188,0.8333
6710,"f44v.4,+P0",0,6,36242,1.1882,0.8
6711,"f44v.4,+P0",0,4,36246,1.1884,1.0
6712,"f44v.4,+P0",0,7,36253,1.1885,1.0
6713,"f44v.4,+P0",0,4,36257,1.1887,0.3333
6714,"f44v.4,+P0",0,3,36260,1.1889,1.0
6715,"f44v.4,+P0",0,6,36266,1.1891,0.6
6716,"f44v.4,+P0",0,6,36272,1.1892,0.8
6717,"f44v.4,+P0",0,3,36275,1.1894,0.0
6718,"f44v.5,+P0",0,4,36279,1.1896,0.6667
6719,"f44v.5,+P0",0,4,36283,1.1898,1.0
6720,"f44v.5,+P0",0,4,36287,1.19,0.3333
6721,"f44v.5,+P0",0,7,36294,1.1901,0.6667
6722,"f44v.5,+P0",0,6,36300,1.1903,1.0
6723,"f44v.5,+P0",0,5,36305,1.1905,0.5
6724,"f44v.5,+P0",0,4,36309,1.1907,0.3333
6725,"f44v.5,+P0",0,7,36316,1.1908,1.0
6726,"f44v.5,+P0",0,6,36322,1.191,0.6
6727,"f44v.6,+P0",0,3,36325,1.1912,1.0
6728,"f44v.6,+P0",0,4,36329,1.1914,1.0
6729,"f44v.6,+P0",0,6,36335,1.1915,0.8
6730,"f44v.6,+P0",0,5,36340,1.1917,0.75
6731,"f44v.6,+P0",0,6,36346,1.1919,0.8
6732,"f44v.6,+P0",0,8,36354,1.1921,0.4286
6733,"f44v.6,+P0",0,6,36360,1.1923,0.8
6734,"f44v.6,+P0",0,9,36369,1.1924,0.875
6735,"f44v.7,+P0",0,10,36379,1.1926,0.6667
6736,"f44v.7,+P0",0,5,36384,1.1928,0.75
6737,"f44v.7,+P0",0,2,36386,1.193,1.0
6738,"f44v.7,+P0",0,5,36391,1.1931,1.0
6739,"f44v.7,+P0",0,5,36396,1.1933,1.0
6740,"f44v.8,+P0",0,7,36403,1.1935,0.8333
6741,"f44v.8,+P0",0,7,36410,1.1937,0.6667
6742,"f44v.8,+P0",0,6,36416,1.1938,0.8
6743,"f44v.8,+P0",0,4,36420,1.194,1.0
6744,"f44v.8,+P0",0,4,36424,1.1942,0.6667
6745,"f44v.8,+P0",0,11,36435,1.1944,0.7
6746,"f44v.9,+P0",0,5,36440,1.1946,0.75
6747,"f44v.9,+P0",0,6,36446,1.1947,0.8
6748,"f44v.9,+P0",0,10,36456,1.1949,0.8889
6749,"f44v.9,+P0",0,4,36460,1.1951,0.3333
6750,"f44v.9,+P0",0,6,36466,1.1953,0.6
6751,"f44v.9,+P0",0,2,36468,1.1954,1.0
6752,"f44v.10,+P0",0,4,36472,1.1956,0.6667
6753,"f44v.10,+P0",0,6,36478,1.1958,0.6
6754,"f44v.10,+P0",0,4,36482,1.196,0.3333
6755,"f44v.10,+P0",0,7,36489,1.1961,0.6667
6756,"f44v.10,+P0",0,5,36494,1.1963,0.75
6757,"f44v.10,+P0",0,3,36497,1.1965,1.0
6758,"f44v.11,+P0",0,4,36501,1.1967,0.6667
6759,"f44v.11,+P0",0,4,36505,1.1969,1.0
6760,"f44v.11,+P0",0,4,36509,1.197,1.0
6761,"f44v.11,+P0",0,5,36514,1.1972,0.5
6762,"f44v.11,+P0",0,6,36520,1.1974,0.6
6763,"f44v.11,+P0",0,4,36524,1.1976,0.3333
6764,"f44v.11,+P0",0,4,36528,1.1977,0.6667
6765,"f44v.12,+P0",0,5,36533,1.1979,0.75
6766,"f44v.12,+P0",0,4,36537,1.1981,1.0
6767,"f44v.12,+P0",0,6,36543,1.1983,0.8
6768,"f44v.12,+P0",0,6,36549,1.1984,0.6
6769,"f44v.12,+P0",0,4,36553,1.1986,0.6667
6770,"f44v.12,+P0",0,5,36558,1.1988,0.75
6771,"f44v.13,+P0",0,5,36563,1.199,1.0
6772,"f44v.13,+P0",0,4,36567,1.1992,1.0
6773,"f44v.13,+P0",0,5,36572,1.1993,0.75
6774,"f45r.1,@P0",0,7,36579,1.1995,0.5
6775,"f45r.1,@P0",0,4,36583,1.1997,0.6667
6776,"f45r.1,@P0",0,3,36586,1.1999,0.0
6777,"f45r.1,@P0",0,4,36590,1.2,0.6667
6778,"f45r.1,@P0",0,3,36593,1.2002,0.5
6779,"f45r.1,@P0",0,4,36597,1.2004,1.0
6780,"f45r.1,@P0",0,6,36603,1.2006,0.8
6781,"f45r.1,@P0",0,6,36609,1.2008,1.0
6782,"f45r.1,@P0",0,6,36615,1.2009,0.8
6783,"f45r.2,+P0",0,4,36619,1.2011,1.0
6784,"f45r.2,+P0",0,4,36623,1.2013,0.3333
6785,"f45r.2,+P0",0,4,36627,1.2015,0.3333
6786,"f45r.2,+P0",0,5,36632,1.2016,0.75
6787,"f45r.2,+P0",0,7,36639,1.2018,0.6667
6788,"f45r.2,+P0",0,4,36643,1.202,1.0
6789,"f45r.2,+P0",0,4,36647,1.2022,1.0
6790,"f45r.2,+P0",0,6,36653,1.2023,0.8
6791,"f45r.2,+P0",0,3,36656,1.2025,1.0
6792,"f45r.2,+P0",0,2,36658,1.2027,0.0
6793,"f45r.3,+P0",0,2,36660,1.2029,1.0
6794,"f45r.3,+P0",0,6,36666,1.2031,0.6
6795,"f45r.3,+P0",0,5,36671,1.2032,1.0
6796,"f45r.3,+P0",0,5,36676,1.2034,0.75
6797,"f45r.3,+P0",0,6,36682,1.2036,0.8
6798,"f45r.3,+P0",0,4,36686,1.2038,0.3333
6799,"f45r.3,+P0",0,6,36692,1.2039,0.8
6800,"f45r.3,+P0",0,5,36697,1.2041,0.75
6801,"f45r.3,+P0",0,5,36702,1.2043,0.5
6802,"f45r.4,+P0",0,3,36705,1.2045,1.0
6803,"f45r.4,+P0",0,1,36706,1.2046,0.0
6804,"f45r.4,+P0",0,5,36711,1.2048,0.75
6805,"f45r.4,+P0",0,5,36716,1.205,1.0
6806,"f45r.4,+P0",0,5,36721,1.2052,1.0
6807,"f45r.4,+P0",0,4,36725,1.2054,0.6667
6808,"f45r.5,+P0",0,7,36732,1.2055,1.0
6809,"f45r.5,+P0",0,5,36737,1.2057,1.0
6810,"f45r.5,+P0",0,5,36742,1.2059,0.75
6811,"f45r.5,+P0",0,2,36744,1.2061,0.0
6812,"f45r.5,+P0",0,8,36752,1.2062,0.7143
6813,"f45r.5,+P0",0,5,36757,1.2064,0.25
6814,"f45r.5,+P0",0,6,36763,1.2066,0.6
6815,"f45r.5,+P0",0,9,36772,1.2068,0.875
6816,"f45r.6,+P0",0,6,36778,1.2069,0.8
6817,"f45r.6,+P0",0,6,36784,1.2071,0.8
6818,"f45r.6,+P0",0,5,36789,1.2073,0.75
6819,"f45r.6,+P0",0,7,36796,1.2075,1.0
6820,"f45r.6,+P0",0,7,36803,1.2077,1.0
6821,"f45r.6,+P0",0,4,36807,1.2078,0.6667
6822,"f45r.6,+P0",0,3,36810,1.208,1.0
6823,"f45r.6,+P0",0,4,36814,1.2082,1.0
6824,"f45r.7,+P0",0,5,36819,1.2084,1.0
6825,"f45r.7,+P0",0,3,36822,1.2085,1.0
6826,"f45r.7,+P0",0,1,36823,1.2087,0.0
6827,"f45r.7,+P0",0,3,36826,1.2089,1.0
6828,"f45r.7,+P0",0,3,36829,1.2091,1.0
6829,"f45r.8,+P0",0,5,36834,1.2093,1.0
6830,"f45r.8,+P0",0,4,36838,1.2094,0.3333
6831,"f45r.8,+P0",0,7,36845,1.2096,0.8333
6832,"f45r.8,+P0",0,4,36849,1.2098,0.3333
6833,"f45r.8,+P0",0,4,36853,1.21,0.6667
6834,"f45r.8,+P0",0,2,36855,1.2101,0.0
6835,"f45r.8,+P0",0,6,36861,1.2103,0.4
6836,"f45r.8,+P0",0,5,36866,1.2105,0.75
6837,"f45r.9,+P0",0,7,36873,1.2107,1.0
6838,"f45r.9,+P0",0,2,36875,1.2108,1.0
6839,"f45r.9,+P0",0,5,36880,1.211,0.75
6840,"f45r.9,+P0",0,4,36884,1.2112,0.6667
6841,"f45r.9,+P0",0,7,36891,1.2114,1.0
6842,"f45r.9,+P0",0,6,36897,1.2116,0.8
6843,"f45r.9,+P0",0,7,36904,1.2117,0.8333
6844,"f45r.9,+P0",0,3,36907,1.2119,1.0
6845,"f45r.9,+P0",0,2,36909,1.2121,1.0
6846,"f45r.10,+P0",0,6,36915,1.2123,0.6
6847,"f45r.10,+P0",0,4,36919,1.2124,1.0
6848,"f45r.10,+P0",0,3,36922,1.2126,0.5
6849,"f45r.10,+P0",0,3,36925,1.2128,0.0
6850,"f45r.10,+P0",0,4,36929,1.213,1.0
6851,"f45r.10,+P0",0,5,36934,1.2131,0.75
6852,"f45r.10,+P0",0,5,36939,1.2133,1.0
6853,"f45r.10,+P0",0,5,36944,1.2135,1.0
6854,"f45r.10,+P0",0,3,36947,1.2137,1.0
